placement_id,job_title,job_post_date,fill_date,days_to_fill,placement_fee,client_id,recruiter_id,candidate_country,client_country,daily_rate,is_fast_fill,fee_category
4425,HR Manager,2023-03-10,2023-04-13,34,3082.72,19,27,India,Australia,90.67,False,Medium
4426,Junior Developer,2024-06-05,2024-07-04,29,3548.49,84,6,Nigeria,UAE,122.36,False,Medium
4427,Senior IT Support,2024-06-26,2024-08-01,36,6122.6,93,23,Kenya,UAE,170.07,False,High
4428,Data Analyst,2023-08-21,2023-09-24,34,3627.0,36,7,Kenya,Canada,106.68,False,Medium
4429,Junior Developer,2024-02-18,2024-03-23,34,1371.94,3,16,Nigeria,United Kingdom,40.35,False,Low
4430,Data Analyst,2023-04-08,2023-05-14,36,1765.81,40,1,Philippines,United Kingdom,49.05,False,Low
4431,Senior IT Support,2023-02-16,2023-03-07,19,6921.72,100,28,Pakistan,United Kingdom,364.3,True,High
4432,Data Analyst,2024-05-12,2024-06-02,21,2477.8199999999997,53,17,Pakistan,United States,117.99,True,Medium
4433,Data Analyst,2024-04-09,2024-05-02,23,3247.47,96,9,Pakistan,UAE,141.19,True,Medium
4434,HR Manager,2023-06-02,2023-07-09,37,2727.17,48,4,Kenya,Australia,73.71,False,Medium
4435,Junior Developer,2023-11-26,2023-12-31,35,3437.34,58,24,Philippines,UAE,98.21,False,Medium
4436,Junior Developer,2023-03-10,2023-04-10,31,3864.25,90,11,Philippines,United States,124.65,False,Medium
4437,Junior Developer,2023-02-26,2023-04-04,37,2063.82,89,26,Kenya,Canada,55.78,False,Medium
4438,Data Analyst,2023-04-20,2023-05-15,25,1585.12,29,23,Philippines,United Kingdom,63.4,True,Low
4439,Junior Developer,2023-03-02,2023-03-24,22,2050.58,16,7,India,United Kingdom,93.21,True,Medium
4440,HR Manager,2023-06-01,2023-07-05,34,7233.61,1,15,Philippines,United Kingdom,212.75,False,High
4441,HR Manager,2023-11-30,2023-12-22,22,3512.93,98,10,Pakistan,United States,159.68,True,Medium
4442,Junior Developer,2023-01-25,2023-02-27,33,2708.41,27,17,Kenya,Australia,82.07,False,Medium
4443,HR Manager,2024-02-12,2024-03-10,27,3725.34,22,28,Kenya,Canada,137.98,True,Medium
4444,Data Analyst,2024-02-10,2024-02-27,17,1936.03,30,19,Pakistan,United Kingdom,113.88,True,Low
4445,Data Analyst,2024-05-09,2024-06-08,30,3986.83,54,2,India,UAE,132.89,False,Medium
4446,HR Manager,2023-02-15,2023-03-23,36,7944.15,56,20,Philippines,United Kingdom,220.67,False,High
4447,Senior IT Support,2023-12-26,2024-01-30,35,4601.36,24,13,Philippines,United Kingdom,131.47,False,Medium
4448,Senior IT Support,2024-04-27,2024-05-23,26,6507.86,18,5,India,United Kingdom,250.3,True,High
4449,HR Manager,2023-11-27,2024-01-07,41,4919.39,1,11,Nigeria,United States,119.99,False,Medium
4450,Junior Developer,2023-04-27,2023-06-02,36,1833.15,53,19,Kenya,UAE,50.92,False,Low
4451,Junior Developer,2024-05-27,2024-06-23,27,3103.83,10,15,India,Australia,114.96,True,Medium
4452,Data Analyst,2024-06-15,2024-07-11,26,2477.8199999999997,43,15,Kenya,United States,95.3,True,Medium
4453,Junior Developer,2024-01-30,2024-02-15,16,2134.49,43,27,Pakistan,UAE,133.41,True,Medium
4454,Senior IT Support,2023-01-12,2023-02-02,21,5590.39,45,22,Pakistan,UAE,266.21,True,High
4455,Data Analyst,2024-01-18,2024-02-11,24,3892.06,52,18,Philippines,Canada,162.17,True,Medium
4456,Data Analyst,2023-07-15,2023-08-24,40,1867.88,87,19,Nigeria,Australia,46.7,False,Low
4457,HR Manager,2023-11-22,2024-01-02,41,6279.0,77,5,Nigeria,Canada,153.15,False,High
4458,HR Manager,2023-07-11,2023-08-07,27,3124.78,45,3,India,UAE,115.73,True,Medium
4459,HR Manager,2023-07-25,2023-08-16,22,6473.94,67,9,Pakistan,Australia,294.27,True,High
4460,Senior IT Support,2023-07-22,2023-08-16,25,7175.55,33,26,India,UAE,287.02,True,High
4461,Senior IT Support,2024-05-19,2024-06-22,34,6345.19,21,4,Philippines,United States,186.62,False,High
4462,Senior IT Support,2023-03-20,2023-04-17,28,4983.56,90,26,India,Canada,177.98,True,Medium
4463,Junior Developer,2023-09-25,2023-10-28,33,1453.51,100,15,Nigeria,United Kingdom,44.05,False,Low
4464,Senior IT Support,2023-10-04,2023-11-09,36,5590.39,14,6,Kenya,Australia,155.29,False,High
4465,Senior IT Support,2023-02-14,2023-03-19,33,6077.12,72,20,Kenya,UAE,184.16,False,High
4466,Data Analyst,2023-05-03,2023-06-01,29,2661.41,52,17,India,United Kingdom,91.77,False,Medium
4467,Junior Developer,2023-01-19,2023-02-24,36,2471.31,70,26,Philippines,Australia,68.65,False,Medium
4468,Data Analyst,2024-06-04,2024-06-30,26,3558.29,16,9,Kenya,United Kingdom,136.86,True,Medium
4469,Data Analyst,2023-02-04,2023-03-01,25,2477.8199999999997,95,4,India,United Kingdom,99.11,True,Medium
4470,Junior Developer,2024-03-18,2024-04-15,28,2023.82,76,19,India,United Kingdom,72.28,True,Medium
4471,Senior IT Support,2023-04-10,2023-05-08,28,6889.47,54,19,Kenya,UAE,246.05,True,High
4472,Junior Developer,2023-10-25,2023-11-18,24,2471.31,58,27,Philippines,Canada,102.97,True,Medium
4473,Junior Developer,2023-12-22,2024-01-23,32,2517.16,25,13,Nigeria,United States,78.66,False,Medium
4474,Data Analyst,2023-09-27,2023-10-19,22,2865.68,89,24,Pakistan,UAE,130.26,True,Medium
4475,Junior Developer,2023-06-02,2023-06-29,27,2166.38,29,3,Kenya,UAE,80.24,True,Medium
4476,Data Analyst,2024-05-22,2024-06-23,32,2251.76,16,25,Kenya,Canada,70.37,False,Medium
4477,HR Manager,2023-04-09,2023-05-08,29,3551.86,37,19,Philippines,Australia,122.48,False,Medium
4478,Data Analyst,2024-02-10,2024-03-03,22,1705.36,13,13,India,UAE,77.52,True,Low
4479,HR Manager,2023-11-27,2023-12-19,22,3720.84,17,25,India,United States,169.13,True,Medium
4480,Senior IT Support,2023-10-05,2023-11-05,31,5358.82,71,30,Nigeria,Canada,172.87,False,High
4481,Senior IT Support,2023-08-11,2023-09-08,28,7584.27,73,12,Philippines,UAE,270.87,True,High
4482,Data Analyst,2023-01-14,2023-02-11,28,2632.26,65,7,Philippines,Australia,94.01,True,Medium
4483,Senior IT Support,2023-10-13,2023-11-08,26,5590.39,87,21,India,Canada,215.02,True,High
4484,Data Analyst,2023-05-08,2023-06-09,32,2693.8,2,14,Philippines,Australia,84.18,False,Medium
4485,HR Manager,2024-02-29,2024-03-29,29,6066.12,59,14,Philippines,United States,209.18,False,High
4486,HR Manager,2023-06-28,2023-07-16,18,5694.36,30,29,Pakistan,UAE,316.35,True,High
4487,Junior Developer,2023-12-19,2024-01-11,23,2839.07,82,16,Pakistan,Australia,123.44,True,Medium
4488,Senior IT Support,2023-05-18,2023-06-26,39,3805.0,3,3,Nigeria,Canada,97.56,False,Medium
4489,Senior IT Support,2024-01-07,2024-02-01,25,5102.47,3,5,Philippines,Canada,204.1,True,High
4490,Data Analyst,2024-01-09,2024-02-16,38,1802.37,36,4,Kenya,UAE,47.43,False,Low
4491,Senior IT Support,2023-09-02,2023-10-01,29,3153.25,16,27,Kenya,Australia,108.73,False,Medium
4492,HR Manager,2023-02-21,2023-03-27,34,7831.66,55,21,Philippines,Canada,230.34,False,High
4493,HR Manager,2023-02-22,2023-03-24,30,2446.21,13,3,Kenya,United Kingdom,81.54,False,Medium
4494,Junior Developer,2024-04-24,2024-05-16,22,2527.89,23,13,India,United Kingdom,114.9,True,Medium
4495,HR Manager,2023-12-21,2024-01-19,29,5343.88,25,28,Nigeria,UAE,184.27,False,High
4496,Data Analyst,2023-05-13,2023-05-30,17,1635.23,17,12,Pakistan,Canada,96.19,True,Low
4497,Junior Developer,2024-04-01,2024-05-02,31,2367.96,7,6,Philippines,United Kingdom,76.39,False,Medium
4498,Data Analyst,2023-10-16,2023-11-23,38,1560.1,56,2,Kenya,United States,41.06,False,Low
4499,Junior Developer,2024-02-10,2024-03-13,32,2593.73,69,16,Kenya,Australia,81.05,False,Medium
4500,Data Analyst,2023-10-20,2023-11-25,36,1529.04,89,21,Nigeria,Australia,42.47,False,Low
4501,Junior Developer,2023-11-15,2023-12-21,36,2105.52,61,2,Nigeria,Canada,58.49,False,Medium
4502,Junior Developer,2023-12-15,2024-01-21,37,3047.41,83,21,Kenya,United Kingdom,82.36,False,Medium
4503,Data Analyst,2024-04-30,2024-05-20,20,2221.91,38,14,Pakistan,Canada,111.1,True,Medium
4504,Senior IT Support,2024-06-13,2024-07-16,33,5599.09,28,23,Kenya,Canada,169.67,False,High
4505,Junior Developer,2023-10-25,2023-11-21,27,3609.18,42,26,Kenya,Australia,133.67,True,Medium
4506,Senior IT Support,2024-03-24,2024-04-09,16,6561.71,81,11,Pakistan,United Kingdom,410.11,True,High
4507,Data Analyst,2024-03-08,2024-04-01,24,2381.88,87,7,Pakistan,Australia,99.24,True,Medium
4508,HR Manager,2024-05-20,2024-06-29,40,7416.7,73,3,Nigeria,Canada,185.42,False,High
4509,Junior Developer,2023-01-21,2023-02-24,34,3430.27,92,21,Philippines,United Kingdom,100.89,False,Medium
4510,Senior IT Support,2024-02-22,2024-03-08,15,6711.77,77,2,Pakistan,Canada,447.45,True,High
4511,Senior IT Support,2023-12-15,2024-01-04,20,4609.06,75,25,Pakistan,United Kingdom,230.45,True,Medium
4512,HR Manager,2023-01-15,2023-02-21,37,5226.52,2,1,Kenya,UAE,141.26,False,High
4513,HR Manager,2023-06-28,2023-07-29,31,3700.63,87,29,Kenya,UAE,119.38,False,Medium
4514,HR Manager,2023-05-12,2023-06-20,39,5117.7,67,7,Nigeria,United Kingdom,131.22,False,High
4515,HR Manager,2023-12-06,2023-12-29,23,3621.49,84,7,India,UAE,157.46,True,Medium
4516,Junior Developer,2024-04-19,2024-05-23,34,1982.64,58,22,India,Canada,58.31,False,Low
4517,Junior Developer,2023-05-14,2023-06-14,31,1752.07,99,11,Philippines,Australia,56.52,False,Low
4518,Data Analyst,2023-01-10,2023-02-14,35,1144.26,83,19,Nigeria,Canada,32.69,False,Low
4519,Data Analyst,2023-03-18,2023-04-14,27,1003.03,88,21,Kenya,United States,37.15,True,Low
4520,Senior IT Support,2023-02-06,2023-03-14,36,7777.86,34,13,Nigeria,Canada,216.05,False,High
4521,HR Manager,2023-10-07,2023-11-15,39,6021.24,96,3,Nigeria,Canada,154.39,False,High
4522,Data Analyst,2024-03-09,2024-03-26,17,3304.14,32,26,Pakistan,United Kingdom,194.36,True,Medium
4523,Data Analyst,2024-01-16,2024-02-09,24,3271.51,47,11,India,Australia,136.31,True,Medium
4524,HR Manager,2023-01-11,2023-02-15,35,5448.1,72,25,Philippines,United Kingdom,155.66,False,High
4525,HR Manager,2023-11-01,2023-11-27,26,1527.57,50,9,Kenya,Canada,58.75,True,Low
4526,Senior IT Support,2023-09-24,2023-10-30,36,3917.07,82,26,Kenya,Australia,108.81,False,Medium
4527,HR Manager,2024-02-09,2024-03-12,32,6350.9,57,11,India,Canada,198.47,False,High
4528,Data Analyst,2023-02-09,2023-03-11,30,1668.9,9,21,Kenya,Australia,55.63,False,Low
4529,HR Manager,2023-01-17,2023-02-19,33,7443.37,51,7,Nigeria,Canada,225.56,False,High
4530,Senior IT Support,2023-09-23,2023-10-09,16,5590.39,66,15,Pakistan,United Kingdom,349.4,True,High
4531,Senior IT Support,2024-01-08,2024-02-09,32,3452.03,97,7,Nigeria,Canada,107.88,False,Medium
4532,Junior Developer,2023-06-13,2023-07-19,36,2813.06,81,29,Kenya,United States,78.14,False,Medium
4533,Data Analyst,2024-03-27,2024-05-06,40,2742.23,90,2,Nigeria,UAE,68.56,False,Medium
4534,Senior IT Support,2024-01-29,2024-02-24,26,5371.02,77,30,India,United Kingdom,206.58,True,High
4535,Junior Developer,2023-01-10,2023-02-05,26,3921.86,17,19,India,United States,150.84,True,Medium
4536,Senior IT Support,2024-06-05,2024-07-09,34,4060.72,61,27,India,UAE,119.43,False,Medium
4537,Junior Developer,2023-10-22,2023-11-15,24,1193.02,64,16,Philippines,United Kingdom,49.71,True,Low
4538,Senior IT Support,2024-01-19,2024-02-16,28,5631.5,76,12,Kenya,Canada,201.12,True,High
4539,HR Manager,2024-01-09,2024-02-07,29,2307.2,77,6,Nigeria,United States,79.56,False,Medium
4540,Data Analyst,2023-11-27,2023-12-30,33,2084.59,86,1,India,Canada,63.17,False,Medium
4541,Junior Developer,2023-07-01,2023-07-23,22,3303.34,29,26,India,United States,150.15,True,Medium
4542,HR Manager,2024-01-19,2024-02-12,24,5635.78,25,12,India,Australia,234.82,True,High
4543,Data Analyst,2024-06-22,2024-07-24,32,2453.27,95,16,Kenya,UAE,76.66,False,Medium
4544,Data Analyst,2023-06-04,2023-07-02,28,1962.88,32,4,Philippines,United Kingdom,70.1,True,Low
4545,Data Analyst,2023-02-20,2023-03-21,29,2477.8199999999997,62,11,Nigeria,Canada,85.44,False,Medium
4546,Data Analyst,2023-12-13,2024-01-12,30,3250.5,84,1,Kenya,UAE,108.35,False,Medium
4547,Senior IT Support,2024-03-06,2024-03-30,24,3007.54,63,26,Philippines,UAE,125.31,True,Medium
4548,HR Manager,2024-06-28,2024-07-27,29,3396.9,94,18,India,Canada,117.13,False,Medium
4549,HR Manager,2023-12-05,2024-01-01,27,6929.03,29,8,Philippines,UAE,256.63,True,High
4550,HR Manager,2023-08-23,2023-09-27,35,4382.51,62,19,Nigeria,United States,125.21,False,Medium
4551,Junior Developer,2023-03-18,2023-04-08,21,2506.0,24,7,Pakistan,Canada,119.33,True,Medium
4552,HR Manager,2023-02-21,2023-03-18,25,1734.62,22,4,India,Australia,69.38,True,Low
4553,Data Analyst,2024-04-29,2024-05-21,22,2477.8199999999997,54,1,India,Australia,112.63,True,Medium
4554,HR Manager,2023-12-30,2024-02-02,34,4416.9,63,15,Philippines,United States,129.91,False,Medium
4555,Senior IT Support,2023-11-21,2023-12-21,30,5860.7,78,18,Philippines,United Kingdom,195.36,False,High
4556,Data Analyst,2024-02-03,2024-03-10,36,2454.07,27,20,Philippines,Canada,68.17,False,Medium
4557,Data Analyst,2024-06-02,2024-07-06,34,2571.92,88,22,Kenya,UAE,75.64,False,Medium
4558,Data Analyst,2023-09-17,2023-10-25,38,2358.05,34,26,Nigeria,Australia,62.05,False,Medium
4559,Senior IT Support,2023-11-24,2023-12-28,34,7594.09,62,9,Nigeria,Canada,223.36,False,High
4560,Data Analyst,2023-03-23,2023-04-23,31,1711.01,65,9,Philippines,Australia,55.19,False,Low
4561,Data Analyst,2023-03-25,2023-04-25,31,2150.46,97,19,Philippines,Australia,69.37,False,Medium
4562,Data Analyst,2023-08-15,2023-09-13,29,2478.33,24,27,Philippines,Australia,85.46,False,Medium
4563,Senior IT Support,2023-01-13,2023-02-07,25,7590.72,45,24,Pakistan,United Kingdom,303.63,True,High
4564,HR Manager,2023-02-03,2023-03-02,27,4610.42,73,3,Philippines,Australia,170.76,True,Medium
4565,Data Analyst,2023-05-09,2023-06-04,26,3776.67,95,28,India,Canada,145.26,True,Medium
4566,Junior Developer,2023-02-26,2023-03-15,17,2830.2,98,14,Pakistan,UAE,166.48,True,Medium
4567,Data Analyst,2024-01-13,2024-02-07,25,3631.85,61,11,India,Australia,145.27,True,Medium
4568,Senior IT Support,2023-06-10,2023-07-14,34,5851.61,94,23,Kenya,United Kingdom,172.11,False,High
4569,Senior IT Support,2023-11-30,2024-01-01,32,5626.74,65,21,Kenya,Australia,175.84,False,High
4570,Junior Developer,2023-09-11,2023-10-03,22,2395.21,61,15,Pakistan,United States,108.87,True,Medium
4571,Junior Developer,2024-02-26,2024-04-02,36,3602.92,64,22,Kenya,Australia,100.08,False,Medium
4572,Data Analyst,2023-02-26,2023-03-30,32,3789.8,38,9,Philippines,UAE,118.43,False,Medium
4573,HR Manager,2023-06-10,2023-07-06,26,6521.28,94,25,Kenya,United Kingdom,250.82,True,High
4574,Senior IT Support,2023-07-06,2023-08-02,27,7645.4,19,13,Kenya,UAE,283.16,True,High
4575,Junior Developer,2023-01-17,2023-02-08,22,2036.9,39,22,Pakistan,United Kingdom,92.59,True,Medium
4576,HR Manager,2024-03-28,2024-04-28,31,4416.9,75,18,Kenya,Canada,142.48,False,Medium
4577,Data Analyst,2024-04-16,2024-05-05,19,2660.85,65,22,Pakistan,Australia,140.04,True,Medium
4578,HR Manager,2023-07-25,2023-08-16,22,1987.99,1,12,India,United States,90.36,True,Low
4579,Data Analyst,2024-03-23,2024-04-24,32,2855.76,80,12,Kenya,United Kingdom,89.24,False,Medium
4580,Senior IT Support,2023-02-16,2023-03-23,35,4746.0,54,15,Nigeria,United States,135.6,False,Medium
4581,Senior IT Support,2024-04-05,2024-04-22,17,4587.86,24,16,Pakistan,Australia,269.87,True,Medium
4582,Junior Developer,2023-06-09,2023-07-12,33,2349.39,93,19,Nigeria,United States,71.19,False,Medium
4583,Junior Developer,2023-01-03,2023-01-26,23,2419.4,55,23,India,United States,105.19,True,Medium
4584,Data Analyst,2023-09-25,2023-10-21,26,2477.8199999999997,65,7,Kenya,Canada,95.3,True,Medium
4585,Senior IT Support,2024-02-09,2024-03-22,42,5116.92,86,14,Nigeria,United Kingdom,121.83,False,High
4586,HR Manager,2023-12-25,2024-01-28,34,2442.25,58,26,Nigeria,United States,71.83,False,Medium
4587,Data Analyst,2023-11-23,2023-12-31,38,1871.83,97,21,Kenya,Canada,49.26,False,Low
4588,Junior Developer,2023-02-10,2023-03-16,34,2471.31,89,27,Philippines,Australia,72.69,False,Medium
4589,Senior IT Support,2023-11-24,2023-12-29,35,3128.95,68,15,Kenya,United States,89.4,False,Medium
4590,HR Manager,2024-04-28,2024-05-25,27,2511.55,6,17,India,United Kingdom,93.02,True,Medium
4591,Senior IT Support,2024-01-14,2024-02-02,19,3082.08,60,24,Pakistan,UAE,162.21,True,Medium
4592,Senior IT Support,2023-05-02,2023-05-31,29,5590.39,88,27,Kenya,United Kingdom,192.77,False,High
4593,Data Analyst,2023-04-02,2023-04-22,20,2889.06,37,1,Pakistan,UAE,144.45,True,Medium
4594,Data Analyst,2023-11-16,2023-12-20,34,2477.8199999999997,39,2,Philippines,Australia,72.88,False,Medium
4595,Junior Developer,2023-02-08,2023-03-08,28,2471.31,50,10,Kenya,Australia,88.26,True,Medium
4596,Junior Developer,2024-06-02,2024-07-04,32,1996.1,87,8,Nigeria,Canada,62.38,False,Low
4597,Junior Developer,2023-06-18,2023-07-18,30,2210.35,42,25,India,Australia,73.68,False,Medium
4598,Senior IT Support,2023-08-15,2023-09-23,39,5422.57,9,26,Nigeria,UAE,139.04,False,High
4599,Junior Developer,2024-02-21,2024-03-30,38,1781.9,32,22,Nigeria,Australia,46.89,False,Low
4600,Senior IT Support,2023-01-19,2023-02-03,15,4299.25,93,18,Pakistan,Australia,286.62,True,Medium
4601,HR Manager,2023-11-20,2023-12-29,39,5479.08,2,22,Nigeria,Australia,140.49,False,High
4602,HR Manager,2024-04-03,2024-04-28,25,3254.65,64,27,Philippines,United Kingdom,130.19,True,Medium
4603,Senior IT Support,2023-04-16,2023-05-20,34,7437.7,3,8,Kenya,Australia,218.76,False,High
4604,Senior IT Support,2024-01-09,2024-02-06,28,6396.82,49,9,India,UAE,228.46,True,High
4605,HR Manager,2023-08-26,2023-09-23,28,7976.64,45,8,India,Canada,284.88,True,High
4606,HR Manager,2024-02-09,2024-02-26,17,5012.17,21,26,Pakistan,Australia,294.83,True,High
4607,Data Analyst,2023-03-03,2023-04-01,29,2464.85,83,17,India,Australia,84.99,False,Medium
4608,Senior IT Support,2023-08-14,2023-09-18,35,5331.24,44,25,Nigeria,Canada,152.32,False,High
4609,Senior IT Support,2023-03-26,2023-04-16,21,7469.03,99,9,Pakistan,Canada,355.67,True,High
4610,Data Analyst,2023-04-18,2023-05-09,21,1110.68,56,9,Pakistan,UAE,52.89,True,Low
4611,Junior Developer,2023-10-20,2023-11-21,32,2798.79,48,9,India,United Kingdom,87.46,False,Medium
4612,Senior IT Support,2024-04-19,2024-05-25,36,7176.12,33,20,Kenya,Australia,199.34,False,High
4613,Junior Developer,2023-07-16,2023-08-15,30,1062.75,77,13,Philippines,UAE,35.42,False,Low
4614,Data Analyst,2024-03-02,2024-03-30,28,3696.86,63,10,Kenya,United Kingdom,132.03,True,Medium
4615,Data Analyst,2023-01-04,2023-02-01,28,3534.57,56,23,India,United Kingdom,126.23,True,Medium
4616,Junior Developer,2023-12-16,2024-01-12,27,1847.24,72,7,India,United States,68.42,True,Low
4617,Junior Developer,2023-09-19,2023-10-23,34,3493.37,89,12,Nigeria,UAE,102.75,False,Medium
4618,Data Analyst,2024-01-06,2024-01-21,15,1819.51,62,11,Pakistan,United Kingdom,121.3,True,Low
4619,Senior IT Support,2024-06-22,2024-07-20,28,5552.77,90,1,India,Canada,198.31,True,High
4620,Senior IT Support,2023-11-11,2023-12-03,22,3756.48,85,6,Pakistan,Australia,170.75,True,Medium
4621,Senior IT Support,2024-02-21,2024-03-21,29,6666.52,58,8,India,United States,229.88,False,High
4622,Junior Developer,2024-03-15,2024-04-05,21,2346.48,56,29,Pakistan,Australia,111.74,True,Medium
4623,Senior IT Support,2024-01-30,2024-02-29,30,5903.17,58,21,India,Canada,196.77,False,High
4624,Junior Developer,2023-07-18,2023-08-19,32,3926.89,26,14,Nigeria,Canada,122.72,False,Medium
4625,HR Manager,2024-02-17,2024-03-20,32,1470.95,34,23,India,Australia,45.97,False,Low
4626,Data Analyst,2024-03-25,2024-04-22,28,1689.73,27,25,Nigeria,United States,60.35,True,Low
4627,Senior IT Support,2023-07-31,2023-08-18,18,4984.16,62,15,Pakistan,Australia,276.9,True,Medium
4628,Junior Developer,2023-08-15,2023-09-04,20,1907.22,14,21,Pakistan,UAE,95.36,True,Low
4629,Senior IT Support,2024-02-17,2024-03-26,38,5560.45,2,6,Nigeria,United States,146.33,False,High
4630,Senior IT Support,2023-08-16,2023-09-11,26,7343.58,89,24,Philippines,Australia,282.45,True,High
4631,Junior Developer,2023-09-04,2023-10-05,31,1215.89,70,30,Kenya,United Kingdom,39.22,False,Low
4632,Junior Developer,2023-11-22,2023-12-21,29,1780.27,11,1,India,Canada,61.39,False,Low
4633,Senior IT Support,2023-08-30,2023-10-03,34,5500.54,46,2,Nigeria,UAE,161.78,False,High
4634,Junior Developer,2023-06-28,2023-07-22,24,2231.19,40,28,Philippines,Canada,92.97,True,Medium
4635,Junior Developer,2023-12-11,2024-01-14,34,1433.82,71,23,Philippines,United States,42.17,False,Low
4636,HR Manager,2023-09-08,2023-10-20,42,7808.33,54,5,Nigeria,United Kingdom,185.91,False,High
4637,Data Analyst,2024-05-06,2024-05-29,23,1099.5,75,16,Pakistan,United Kingdom,47.8,True,Low
4638,Senior IT Support,2024-05-04,2024-05-30,26,3185.85,24,28,Philippines,Canada,122.53,True,Medium
4639,HR Manager,2023-08-08,2023-09-07,30,4416.9,12,25,Philippines,Canada,147.23,False,Medium
4640,Junior Developer,2023-08-20,2023-09-25,36,2471.31,26,2,Philippines,Australia,68.65,False,Medium
