placement_id,job_title,job_post_date,fill_date,days_to_fill,placement_fee,client_id,recruiter_id,candidate_country,client_country
4191,Senior IT,07/10/2023,05/11/2023,29,3330.72,61,26,Philippines,United Kingdom
4192,Human Resources Manager,27/12/2023,23/01/2024,27,3245.12,57,19,KEN,Canada
4193,HR manager,2023-04-02,2023-05-08,36,3856.39,33,27,NG,United Kingdom
4194,Senior IT Support,24/03/2023,28/04/2023,35,4539.53,70,22,philippines,Australia
4195,Sr.IT Support,08/10/2023,01/11/2023,24,3741.74,43,23,pak,Canada
4196,HR manager,2023-03-14,2023-04-19,36,2394.17,44,5,philippines,UAE
4197,Senior IT Support,06/06/2023,08/07/2023,32,,58,14,Kenya,UAE
4198,HR Mgr,2023-02-11,2023-03-06,23,3610.01,20,22,IND,United States
4199,Data Analyst,2023-08-24,2023-09-17,24,3111.91,65,28,PH,United States
4200,Junior Developer,2023-06-02,2023-07-03,31,1967.79,46,21,philippines,Australia
4201,Jr Developer,30/04/2024,06/06/2024,37,2596.35,47,23,kenya,Australia
4202,Human Resources Manager,2023-07-14,2023-08-09,26,7786.58,93,11,philippines,Canada
4203,Senior IT Support,31/01/2023,10/03/2023,38,3817.05,79,8,NG,Australia
4204,H.R. Manager,2024-06-25,2024-07-25,30,3977.24,50,10,PH,Australia
4205,Junior Developer,2023-08-27,2023-09-22,26,3031.99,98,13,india,UAE
4206,Senior IT,2024-04-09,2024-04-27,18,5765.37,20,16,PK,United States
4207,Jr.Developer,04/02/2024,29/02/2024,25,3570.66,8,28,IND,United Kingdom
4208,Junior Dev,2023-04-30,2023-05-30,30,1737.53,18,3,Philippines,UAE
4209,Junior Dev,2023-12-18,2024-01-22,35,1766.28,54,7,Philippines,Canada
4210,H.R. Manager,2024-01-09,2024-02-01,23,3909.74,37,9,PK,UAE
4211,Sr IT Support,2023-11-10,2023-12-07,27,3220.59,38,30,IND,United States
4212,Sr IT Support,2023-09-29,2023-10-15,16,2401.57,73,11,pak,Canada
4213,Jr Developer,28/06/2024,28/07/2024,30,3295.93,23,28,kenya,UAE
4214,Sr IT Support,2023-04-24,2023-05-21,27,,53,9,Philippines,Canada
4215,Jr Developer,2023-10-23,2023-11-27,35,3706.23,77,29,kenya,Australia
4216,Data Analyst,08/08/2023,03/09/2023,26,2322.78,80,20,philippines,Australia
4217,DataAnalyst,2023-05-02,2023-06-06,35,3294.02,1,2,NG,Canada
4218,Sr IT Support,19/03/2023,22/04/2023,34,1783.27,29,28,IND,UAE
4219,Jr Developer,2023-02-19,2023-03-24,33,3752.2,60,27,philippines,Australia
4220,Data Analysis,27/01/2023,15/02/2023,19,3220.45,12,5,PK,UAE
4221,Jr.Developer,29/01/2024,26/02/2024,28,3228.36,40,7,Philippines,United Kingdom
4222,Senior IT,2023-01-14,2023-02-21,38,7604.58,95,24,nigeria,Australia
4223,Senior IT Support,2024-02-28,2024-03-24,25,4888.1,58,30,Philippines,UAE
4224,Junior Developer,15/06/2024,12/07/2024,27,3396.94,77,23,Kenya,United Kingdom
4225,Senior IT Support,2023-09-30,2023-10-29,29,5123.7,45,19,Philippines,United Kingdom
4226,Jr Developer,2023-07-15,2023-07-31,16,1955.26,6,1,pak,UAE
4227,Jr Developer,01/03/2024,29/03/2024,28,3731.09,66,8,Nigeria,United States
4228,Sr.IT Support,28/09/2023,15/10/2023,17,2662.55,79,18,pak,UAE
4229,Sr.IT Support,25/01/2024,14/02/2024,20,3551.4,82,25,PK,Canada
4230,Jr Developer,2023-03-11,2023-04-08,28,,36,27,PH,UAE
4231,HR manager,2024-05-15,2024-06-03,19,1041.52,91,28,PK,Australia
4232,Senior IT,2024-01-13,2024-02-16,34,6592.01,91,30,NG,UAE
4233,Data Analyst,26/04/2024,31/05/2024,35,2370.87,28,29,KEN,Canada
4234,Jr Developer,2023-11-18,2023-12-26,38,,74,16,KEN,Australia
4235,Junior Dev,2024-04-25,2024-05-29,34,2169.86,81,4,kenya,United Kingdom
4236,Junior Dev,2023-04-16,2023-05-17,31,2815.73,99,9,IND,United States
4237,Jr.Developer,27/01/2023,22/02/2023,26,2023.0,68,12,Kenya,Australia
4238,HR manager,2024-03-05,2024-04-06,32,,40,22,kenya,Canada
4239,HR manager,25/03/2023,06/05/2023,42,1051.27,12,2,NG,United Kingdom
4240,Junior Developer,2024-01-24,2024-02-21,28,2168.26,84,10,PH,United Kingdom
4241,Junior Developer,2023-10-28,2023-11-21,24,3563.82,45,26,PH,Australia
4242,Data Analysis,11/06/2023,10/07/2023,29,2215.84,83,8,kenya,Canada
4243,Data Analysis,03/03/2024,07/04/2024,35,1114.2,47,25,Nigeria,UAE
4244,HR Mgr,28/12/2023,24/01/2024,27,3626.45,96,5,philippines,UAE
4245,Jr Developer,2023-10-25,2023-11-11,17,3829.5,76,28,pak,United Kingdom
4246,HR Mgr,11/06/2023,06/07/2023,25,3416.3,76,25,pak,United States
4247,H.R. Manager,2024-02-11,2024-03-12,30,4638.78,87,28,Kenya,Australia
4248,Sr.IT Support,2024-06-13,2024-07-20,37,1426.63,5,15,NG,United Kingdom
4249,Data Analyst,26/03/2023,18/04/2023,23,3278.82,37,5,Pakistan,Canada
4250,Data Analysis,2023-12-15,2024-01-21,37,2409.36,26,22,Kenya,Australia
4251,HR manager,2023-10-19,2023-11-23,35,3116.3,40,5,nigeria,Canada
4252,Senior IT Support,2023-05-25,2023-06-22,28,4355.6,32,7,KEN,UAE
4253,Senior IT,2024-06-22,2024-07-26,34,3344.74,58,5,NG,Australia
4254,HR manager,13/07/2023,07/08/2023,25,3705.8,89,17,PK,United Kingdom
4255,Senior IT,2024-01-29,2024-02-21,23,5404.82,32,7,india,United States
4256,DataAnalyst,2023-11-05,2023-11-28,23,1875.63,84,26,Pakistan,Canada
4257,Jr Developer,2023-07-23,2023-08-17,25,3030.95,61,30,Pakistan,Australia
4258,Jr Developer,04/09/2023,28/09/2023,24,,63,24,PH,Canada
4259,Human Resources Manager,17/12/2023,17/01/2024,31,5274.6,59,13,philippines,UAE
4260,Data Anlyst,2023-08-02,2023-08-29,27,1992.47,65,4,IND,Australia
4261,Data Analyst,2023-04-24,2023-05-28,34,1606.13,7,5,IND,Canada
4262,Data Analysis,2023-02-20,2023-03-21,29,2114.39,94,25,Kenya,United States
4263,Jr.Developer,2023-03-26,2023-04-28,33,1565.78,87,24,India,United Kingdom
4264,Data Analysis,2024-04-20,2024-05-22,32,2009.08,49,9,india,United Kingdom
4265,H.R. Manager,2023-04-19,2023-05-15,26,3071.03,16,24,Philippines,UAE
4266,HR Mgr,06/03/2024,05/04/2024,30,2310.94,72,8,india,UAE
4267,Human Resources Manager,2024-04-09,2024-05-07,28,6486.32,23,19,kenya,UAE
4268,Data Analysis,2023-12-20,2024-01-10,21,3475.16,5,6,Pakistan,United States
4269,DataAnalyst,18/04/2024,26/05/2024,38,2521.74,21,12,KEN,Australia
4270,Data Analyst,2023-03-28,2023-04-20,23,2592.17,92,19,PK,UAE
4271,DataAnalyst,08/12/2023,14/01/2024,37,3855.1,9,24,nigeria,Australia
4272,HR manager,2023-11-02,2023-11-29,27,2970.43,99,11,india,United States
4273,Senior IT Support,2024-01-15,2024-02-15,31,,20,29,India,Australia
4274,DataAnalyst,10/01/2023,10/02/2023,31,1990.7,65,19,Philippines,Canada
4275,DataAnalyst,2023-11-05,2023-12-10,35,3293.5,6,24,Nigeria,Australia
4276,Jr.Developer,18/12/2023,25/01/2024,38,2270.56,96,5,kenya,Australia
4277,Sr.IT Support,2023-03-20,2023-04-15,26,3392.37,92,2,KEN,Canada
4278,H.R. Manager,2024-02-28,2024-03-25,26,3214.46,85,10,India,United Kingdom
4279,Junior Developer,30/01/2024,03/03/2024,33,3405.67,45,16,KEN,UAE
4280,HR Mgr,29/05/2024,28/06/2024,30,2035.93,86,28,nigeria,United States
4281,HR manager,13/12/2023,12/01/2024,30,2469.66,46,22,nigeria,United Kingdom
4282,Senior IT,23/04/2023,23/05/2023,30,4737.63,47,27,Philippines,Canada
4283,Senior IT,05/11/2023,07/12/2023,32,7298.02,73,8,kenya,Canada
4284,Jr.Developer,2023-01-15,2023-02-23,39,2164.03,48,11,NG,United Kingdom
4285,Sr IT Support,2023-08-01,2023-09-02,32,,54,7,KEN,United States
4286,DataAnalyst,2024-01-18,2024-02-06,19,3793.32,52,3,PK,Australia
4287,Junior Developer,06/04/2024,22/04/2024,16,2923.72,40,18,PK,Canada
4288,Data Anlyst,03/06/2024,06/07/2024,33,2576.78,53,24,Kenya,United States
4289,H.R. Manager,2023-06-15,2023-07-09,24,,7,9,pak,United States
4290,Jr Developer,2023-03-22,2023-04-24,33,1541.29,18,8,Philippines,United Kingdom
4291,HR Mgr,2023-01-11,2023-01-28,17,1844.7,50,7,pak,United Kingdom
4292,Senior IT,2024-03-11,2024-04-17,37,5853.34,88,21,Nigeria,United Kingdom
4293,DataAnalyst,2024-02-02,2024-03-09,36,3002.07,20,6,nigeria,United States
4294,Junior Dev,2023-12-28,2024-01-18,21,2044.89,48,13,Pakistan,Australia
4295,Jr Developer,2023-03-08,2023-04-07,30,3299.05,39,29,KEN,United Kingdom
4296,Sr.IT Support,2024-04-25,2024-06-03,39,1651.26,28,25,nigeria,United States
4297,Jr Developer,2024-01-26,2024-02-29,34,3128.34,42,5,india,United States
4298,H.R. Manager,2023-06-04,2023-07-07,33,3404.32,32,27,Nigeria,Australia
4299,H.R. Manager,2023-12-04,2023-12-29,25,7284.74,53,5,Pakistan,United Kingdom
4300,Junior Dev,07/03/2023,05/04/2023,29,3755.44,13,21,PH,United States
4301,Senior IT,31/01/2023,08/03/2023,36,5333.16,27,21,PH,Canada
4302,HR manager,2023-11-08,2023-12-08,30,1685.61,65,3,Philippines,United States
4303,Data Analysis,2023-01-11,2023-02-01,21,2744.54,88,16,PK,Australia
4304,Data Analyst,2023-08-19,2023-09-05,17,,28,12,Pakistan,United States
4305,Sr IT Support,14/09/2023,21/10/2023,37,2980.45,17,28,kenya,Canada
4306,H.R. Manager,2023-12-17,2024-01-17,31,5258.14,94,8,KEN,United Kingdom
4307,Human Resources Manager,2023-03-10,2023-04-07,28,5777.24,99,13,IND,UAE
4308,Data Anlyst,2024-05-27,2024-06-15,19,3386.45,93,20,PK,Australia
4309,Jr Developer,2023-03-17,2023-04-16,30,3727.97,36,19,India,Canada
4310,H.R. Manager,14/02/2024,16/03/2024,31,4341.23,53,28,philippines,UAE
4311,DataAnalyst,20/06/2023,20/07/2023,30,1413.0,91,26,philippines,Canada
4312,Data Analysis,25/01/2023,18/02/2023,24,2969.65,17,19,pak,UAE
4313,Data Anlyst,20/09/2023,18/10/2023,28,1569.14,41,15,PH,Canada
4314,H.R. Manager,01/09/2023,11/10/2023,40,,69,28,nigeria,Canada
4315,Data Analysis,04/02/2023,08/03/2023,32,1049.37,75,28,IND,United Kingdom
4316,DataAnalyst,2024-06-11,2024-07-12,31,3160.79,27,19,KEN,UAE
4317,Junior Dev,2023-04-30,2023-06-09,40,,37,3,NG,United States
4318,Senior IT Support,02/12/2023,04/01/2024,33,5075.34,53,2,kenya,Australia
4319,Sr.IT Support,01/01/2023,02/02/2023,32,3985.74,4,29,philippines,United States
4320,Junior Dev,2023-03-10,2023-04-17,38,2651.74,98,30,NG,Australia
4321,HR manager,2023-08-14,2023-09-15,32,3557.28,3,7,Kenya,Canada
4322,Data Analyst,2024-01-20,2024-02-15,26,2509.86,62,1,India,Canada
4323,Senior IT Support,2023-11-30,2023-12-27,27,4737.53,37,27,kenya,United States
4324,HR Mgr,05/02/2024,08/03/2024,32,2434.95,26,20,Kenya,United States
4325,Data Analyst,2023-12-16,2024-01-06,21,,55,29,pak,Australia
4326,HR Mgr,21/02/2023,27/03/2023,34,3238.79,67,17,kenya,Canada
4327,Sr.IT Support,2023-04-07,2023-05-02,25,3549.5,76,26,PH,United States
4328,Junior Developer,04/06/2024,04/07/2024,30,1948.71,88,2,Philippines,Australia
4329,Sr.IT Support,2023-10-28,2023-11-27,30,1917.57,41,20,IND,Canada
4330,Senior IT Support,26/02/2023,06/04/2023,39,,5,15,Nigeria,United States
4331,Data Analysis,26/08/2023,27/09/2023,32,1772.9,94,16,PH,UAE
4332,Jr.Developer,2023-02-03,2023-03-03,28,3460.84,36,4,India,United States
4333,Data Analysis,2023-03-11,2023-04-04,24,3838.95,19,4,pak,United States
4334,Data Anlyst,17/09/2023,07/10/2023,20,1377.56,91,6,Pakistan,UAE
4335,Sr IT Support,2023-02-12,2023-03-11,27,1259.76,46,20,kenya,UAE
4336,Senior IT Support,2023-10-17,2023-11-25,39,5889.12,24,11,nigeria,Australia
4337,Sr.IT Support,2023-05-23,2023-06-25,33,3186.09,70,23,philippines,Canada
4338,Human Resources Manager,01/02/2024,04/03/2024,32,4945.94,94,17,kenya,Australia
4339,Junior Dev,18/01/2023,10/02/2023,23,3343.3,73,20,IND,Canada
4340,Human Resources Manager,2023-07-19,2023-08-15,27,4433.85,13,17,PH,United States
4341,Jr Developer,29/07/2023,25/08/2023,27,3071.74,88,27,Philippines,Canada
4342,Jr Developer,2024-06-06,2024-07-02,26,2154.49,1,16,KEN,United Kingdom
4343,Senior IT,17/08/2023,12/09/2023,26,5754.66,14,3,IND,Canada
4344,Sr.IT Support,20/02/2024,21/03/2024,30,2023.36,64,3,PH,Australia
4345,Junior Developer,02/03/2023,27/03/2023,25,3289.72,68,15,PK,UAE
4346,Data Analyst,2023-07-10,2023-08-14,35,1100.49,2,7,Nigeria,Canada
4347,Human Resources Manager,2023-06-23,2023-07-14,21,5444.02,77,16,Pakistan,United States
4348,Data Analysis,13/07/2023,11/08/2023,29,3251.95,37,19,Philippines,Canada
4349,DataAnalyst,2023-11-20,2023-12-18,28,1284.23,46,25,philippines,United States
4350,Data Anlyst,2024-06-14,2024-07-13,29,3917.69,42,5,IND,Canada
4351,Sr.IT Support,10/01/2024,14/02/2024,35,3121.59,98,30,kenya,United Kingdom
4352,Data Analysis,13/09/2023,12/10/2023,29,3207.44,70,28,nigeria,UAE
4353,Human Resources Manager,21/05/2024,10/06/2024,20,5139.12,84,12,pak,United Kingdom
4354,Senior IT Support,31/05/2024,02/07/2024,32,7852.78,9,28,kenya,Australia
4355,H.R. Manager,2024-05-11,2024-06-06,26,,55,2,India,United States
4356,Data Anlyst,2024-01-21,2024-02-28,38,3239.66,31,28,NG,United States
4357,Junior Developer,2024-01-04,2024-02-09,36,1732.63,99,11,Nigeria,Canada
4358,Senior IT,12/12/2023,01/01/2024,20,4583.96,68,21,Pakistan,United States
4359,Senior IT Support,20/06/2023,17/07/2023,27,7119.44,87,24,Philippines,United States
4360,HR manager,04/02/2024,29/02/2024,25,1330.31,92,30,philippines,Australia
4361,HR manager,2023-09-14,2023-10-22,38,2740.02,93,26,NG,United States
4362,HR Mgr,19/12/2023,19/01/2024,31,1073.76,36,16,NG,Australia
4363,Jr Developer,13/07/2023,17/08/2023,35,2239.62,79,5,Nigeria,United States
4364,Data Analyst,29/06/2023,03/08/2023,35,1270.83,90,8,KEN,United States
4365,Senior IT Support,2024-02-06,2024-03-13,36,7335.2,31,22,PH,Australia
4366,Sr IT Support,2023-12-16,2024-01-18,33,3734.31,9,27,india,Australia
4367,Data Analysis,2023-09-02,2023-09-30,28,2616.32,99,1,Kenya,United Kingdom
4368,DataAnalyst,2023-06-12,2023-07-13,31,,56,16,NG,United States
4369,Data Anlyst,2024-04-02,2024-05-04,32,,97,18,IND,Canada
4370,Sr IT Support,23/03/2024,21/04/2024,29,2279.9,12,7,IND,United States
4371,DataAnalyst,22/02/2024,01/04/2024,39,1179.05,41,13,Nigeria,UAE
4372,Data Anlyst,20/06/2024,19/07/2024,29,,69,6,kenya,United States
4373,Jr Developer,2023-07-01,2023-07-25,24,3553.11,84,21,Pakistan,UAE
4374,Junior Dev,2023-07-27,2023-08-27,31,,71,10,Philippines,Canada
4375,HR Mgr,2023-06-05,2023-06-21,16,1473.09,2,8,Pakistan,United States
4376,Data Anlyst,18/10/2023,19/11/2023,32,2826.0,86,16,KEN,UAE
4377,Senior IT,18/09/2023,15/10/2023,27,5165.54,91,8,Kenya,United Kingdom
4378,Sr.IT Support,2024-02-02,2024-02-25,23,3139.99,99,13,India,Canada
4379,Data Analyst,2023-03-16,2023-04-02,17,2088.5,1,18,PK,UAE
4380,HR manager,2023-12-27,2024-01-29,33,1456.79,14,21,philippines,United Kingdom
4381,H.R. Manager,29/02/2024,28/03/2024,28,3398.99,95,22,PH,United Kingdom
4382,Senior IT Support,2023-04-17,2023-05-08,21,4480.97,79,22,PK,UAE
4383,Sr IT Support,18/05/2023,17/06/2023,30,3727.04,36,3,India,United Kingdom
4384,HR Mgr,26/04/2024,26/05/2024,30,2637.07,29,28,Philippines,United States
4385,H.R. Manager,2023-10-08,2023-11-06,29,4745.73,28,25,NG,Australia
4386,DataAnalyst,2023-01-15,2023-02-13,29,1798.23,9,21,Kenya,United Kingdom
4387,Jr Developer,2023-06-22,2023-07-25,33,2849.63,85,1,kenya,UAE
4388,Senior IT Support,2023-04-07,2023-05-14,37,7202.67,44,8,kenya,United States
4389,Sr IT Support,2024-04-11,2024-05-10,29,2498.85,41,12,kenya,UAE
4390,Senior IT,2023-06-19,2023-07-27,38,3853.52,98,19,KEN,United States
4391,Jr Developer,2023-03-15,2023-03-30,15,2522.94,84,6,PK,United Kingdom
4392,DataAnalyst,2024-02-06,2024-03-10,33,1416.08,16,27,PH,United States
4393,H.R. Manager,02/12/2023,04/01/2024,33,3831.22,62,24,Philippines,United States
4394,Data Analyst,26/08/2023,23/09/2023,28,3249.51,38,8,KEN,United Kingdom
4395,Jr Developer,2023-06-22,2023-07-25,33,2096.12,77,13,India,United States
4396,Jr.Developer,18/02/2023,21/03/2023,31,2517.48,87,27,Nigeria,United States
4397,HR manager,2023-09-30,2023-11-03,34,2064.34,94,18,philippines,UAE
4398,Senior IT Support,2024-06-19,2024-07-23,34,3955.39,33,27,KEN,United Kingdom
4399,H.R. Manager,2023-02-17,2023-03-19,30,6276.8,3,11,india,United Kingdom
4400,Data Analyst,22/05/2024,02/07/2024,41,3812.06,43,19,Nigeria,United Kingdom
4401,Sr IT Support,2024-04-22,2024-05-25,33,2671.28,14,2,nigeria,Australia
4402,Data Analyst,2023-08-26,2023-09-17,22,1866.82,89,3,Pakistan,Canada
4403,Data Analyst,25/07/2023,16/08/2023,22,,46,13,pak,Australia
4404,Data Analyst,04/12/2023,07/01/2024,34,3746.07,63,25,kenya,United States
4405,Data Analyst,2023-01-06,2023-02-03,28,2796.63,29,13,philippines,Canada
4406,Data Anlyst,2023-09-27,2023-10-23,26,3553.6,1,18,KEN,United Kingdom
4407,Junior Dev,28/05/2024,21/06/2024,24,2309.07,46,27,PH,United States
4408,Data Anlyst,10/09/2023,16/10/2023,36,1014.24,15,13,Nigeria,United Kingdom
4409,Data Analysis,16/05/2023,06/06/2023,21,2449.45,56,14,PK,Australia
4410,Sr.IT Support,2024-03-13,2024-04-12,30,1651.09,61,17,india,United Kingdom
4411,Junior Developer,2023-03-10,2023-04-08,29,1784.87,32,16,philippines,Canada
4412,Jr Developer,2024-06-11,2024-07-13,32,2829.44,79,8,NG,United Kingdom
4413,DataAnalyst,2024-02-11,2024-03-13,31,1720.99,84,18,India,UAE
4414,Human Resources Manager,2023-01-31,2023-02-24,24,7398.32,33,20,India,Australia
4415,Data Anlyst,2024-05-16,2024-06-20,35,2365.89,84,15,philippines,Canada
4416,Sr.IT Support,11/03/2023,30/03/2023,19,2727.77,47,27,Pakistan,Canada
4417,HR Mgr,2024-01-30,2024-03-03,33,3837.42,5,22,nigeria,United States
4418,Data Analyst,2024-02-16,2024-03-25,38,1063.71,94,19,Nigeria,United Kingdom
4419,Senior IT Support,23/05/2024,20/06/2024,28,4466.69,41,14,NG,Australia
4420,Junior Dev,15/06/2023,15/07/2023,30,1095.09,88,17,kenya,Australia
4421,Human Resources Manager,10/03/2024,13/04/2024,34,7009.38,74,19,philippines,United Kingdom
4422,Human Resources Manager,12/11/2023,11/12/2023,29,3905.19,16,2,Philippines,UAE
4423,Human Resources Manager,2024-03-05,2024-04-03,29,7983.64,15,5,PH,Canada
4424,HR Mgr,2023-03-10,2023-04-13,34,3082.72,19,27,IND,Australia
4425,Jr Developer,2024-06-05,2024-07-04,29,3548.49,84,6,nigeria,UAE
4426,Senior IT,2024-06-26,2024-08-01,36,6122.6,93,23,Kenya,UAE
4427,Data Analysis,2023-08-21,2023-09-24,34,3627.0,36,7,kenya,Canada
4428,Junior Dev,18/02/2024,23/03/2024,34,1371.94,3,16,NG,United Kingdom
4429,Data Analyst,2023-04-08,2023-05-14,36,1765.81,40,1,Philippines,United Kingdom
4430,Sr.IT Support,2023-02-16,2023-03-07,19,3353.03,100,28,Pakistan,United Kingdom
4431,Data Anlyst,2024-05-12,2024-06-02,21,,53,17,Pakistan,United States
4432,Data Analysis,09/04/2024,02/05/2024,23,3247.47,96,9,PK,UAE
4433,HR Mgr,02/06/2023,09/07/2023,37,2727.17,48,4,Kenya,Australia
4434,Junior Dev,26/11/2023,31/12/2023,35,3437.34,58,24,philippines,UAE
4435,Jr.Developer,10/03/2023,10/04/2023,31,3864.25,90,11,PH,United States
4436,Junior Developer,26/02/2023,04/04/2023,37,2063.82,89,26,Kenya,Canada
4437,Data Analysis,2023-04-20,2023-05-15,25,1585.12,29,23,philippines,United Kingdom
4438,Jr Developer,2023-03-02,2023-03-24,22,2050.58,16,7,india,United Kingdom
4439,HR manager,2023-06-01,2023-07-05,34,3540.17,1,15,Philippines,United Kingdom
4440,Human Resources Manager,2023-11-30,2023-12-22,22,3512.93,98,10,PK,United States
4441,Jr Developer,25/01/2023,27/02/2023,33,2708.41,27,17,KEN,Australia
4442,HR Mgr,2024-02-12,2024-03-10,27,3725.34,22,28,kenya,Canada
4443,DataAnalyst,10/02/2024,27/02/2024,17,1936.03,30,19,Pakistan,United Kingdom
4444,Data Anlyst,2024-05-09,2024-06-08,30,3986.83,54,2,IND,UAE
4445,Human Resources Manager,15/02/2023,23/03/2023,36,7944.15,56,20,Philippines,United Kingdom
4446,Sr IT Support,2023-12-26,2024-01-30,35,1960.82,24,13,Philippines,United Kingdom
4447,Senior IT Support,2024-04-27,2024-05-23,26,6507.86,18,5,India,United Kingdom
4448,H.R. Manager,2023-11-27,2024-01-07,41,4919.39,1,11,nigeria,United States
4449,Jr Developer,27/04/2023,02/06/2023,36,1833.15,53,19,KEN,UAE
4450,Jr.Developer,27/05/2024,23/06/2024,27,3103.83,10,15,India,Australia
4451,DataAnalyst,2024-06-15,2024-07-11,26,,43,15,kenya,United States
4452,Jr.Developer,2024-01-30,2024-02-15,16,2134.49,43,27,PK,UAE
4453,Sr IT Support,12/01/2023,02/02/2023,21,,45,22,PK,UAE
4454,DataAnalyst,2024-01-18,2024-02-11,24,3892.06,52,18,philippines,Canada
4455,Data Analyst,2023-07-15,2023-08-24,40,1867.88,87,19,NG,Australia
4456,H.R. Manager,2023-11-22,2024-01-02,41,6279.0,77,5,nigeria,Canada
4457,H.R. Manager,2023-07-11,2023-08-07,27,3124.78,45,3,India,UAE
4458,Human Resources Manager,2023-07-25,2023-08-16,22,6473.94,67,9,pak,Australia
4459,Senior IT,2023-07-22,2023-08-16,25,7175.55,33,26,IND,UAE
4460,Senior IT Support,2024-05-19,2024-06-22,34,6345.19,21,4,PH,United States
4461,Senior IT,2023-03-20,2023-04-17,28,4983.56,90,26,india,Canada
4462,Jr.Developer,25/09/2023,28/10/2023,33,1453.51,100,15,Nigeria,United Kingdom
4463,Sr IT Support,2023-10-04,2023-11-09,36,,14,6,KEN,Australia
4464,Senior IT,14/02/2023,19/03/2023,33,6077.12,72,20,KEN,UAE
4465,Data Anlyst,03/05/2023,01/06/2023,29,2661.41,52,17,India,United Kingdom
4466,Jr.Developer,2023-01-19,2023-02-24,36,,70,26,philippines,Australia
4467,Data Analysis,2024-06-04,2024-06-30,26,3558.29,16,9,Kenya,United Kingdom
4468,Data Anlyst,2023-02-04,2023-03-01,25,,95,4,India,United Kingdom
4469,Jr.Developer,18/03/2024,15/04/2024,28,2023.82,76,19,IND,United Kingdom
4470,Sr IT Support,2023-04-10,2023-05-08,28,3333.68,54,19,kenya,UAE
4471,Junior Developer,25/10/2023,18/11/2023,24,,58,27,Philippines,Canada
4472,Junior Developer,2023-12-22,2024-01-23,32,2517.16,25,13,Nigeria,United States
4473,Data Analyst,2023-09-27,2023-10-19,22,2865.68,89,24,Pakistan,UAE
4474,Jr Developer,2023-06-02,2023-06-29,27,2166.38,29,3,Kenya,UAE
4475,DataAnalyst,22/05/2024,23/06/2024,32,2251.76,16,25,KEN,Canada
4476,HR Mgr,2023-04-09,2023-05-08,29,3551.86,37,19,Philippines,Australia
4477,Data Anlyst,2024-02-10,2024-03-03,22,1705.36,13,13,IND,UAE
4478,HR manager,2023-11-27,2023-12-19,22,1432.5,17,25,IND,United States
4479,Senior IT Support,05/10/2023,05/11/2023,31,5358.82,71,30,nigeria,Canada
4480,Sr IT Support,11/08/2023,08/09/2023,28,3750.56,73,12,Philippines,UAE
4481,Data Analysis,14/01/2023,11/02/2023,28,2632.26,65,7,philippines,Australia
4482,Sr.IT Support,13/10/2023,08/11/2023,26,2554.23,87,21,India,Canada
4483,DataAnalyst,2023-05-08,2023-06-09,32,2693.8,2,14,PH,Australia
4484,HR manager,29/02/2024,29/03/2024,29,2839.67,59,14,Philippines,United States
4485,H.R. Manager,2023-06-28,2023-07-16,18,5694.36,30,29,PK,UAE
4486,Junior Dev,19/12/2023,11/01/2024,23,2839.07,82,16,pak,Australia
4487,Sr.IT Support,18/05/2023,26/06/2023,39,1483.0,3,3,nigeria,Canada
4488,Senior IT Support,07/01/2024,01/02/2024,25,5102.47,3,5,philippines,Canada
4489,Data Anlyst,09/01/2024,16/02/2024,38,1802.37,36,4,kenya,UAE
